0x36911f9 AL_ADPCM_WAVE
0x386e059 zel0000_00B7
0x386e066 zel1000_107B
0x386e073 zel7100_7191
0x386e080 _Z2_MITURIN_room_10SegmentRomEnd
0x386e0a1 _ovl_En_TiteSegmentRomStart
0x386e0bd _object_water_effectSegmentTextStart
0x386e0e2 _ovl_Bg_Haka_TombSegmentDataEnd
0x386e102 lod_z2_clocktower_grp_g769T
0x386e11e z2_kajiya_grp_ro_fuigoT
0x386e136 shadow1_int_i8
0x386e145 kgy_wait02_soft_anim_tbl_info
0x386e163 v2_file_final_spa_txt
0x386e179 zexl_000_00561
0x386e188 _object_gi_bottle_15SegmentRomStart
0x386e1ac .object_gi_shield_2.data.keep
0x386e1ca _ovl_Obj_Kibako2SegmentDataStart
0x386e1eb z2_10yukiyamanomura_n2_yukikabe06_int_i4
0x386e214 jso_senaka_model
0x386e225 Bg_tobira01_Actor_dt
0x386e23a event_proc_start_wait
0x386e250 i2_icecolB_sep_model
0x386e265 menu_delt_fdout
0x386e275 link_normal_walk_anim_tbl_rom_trs_info
0x386e29c zexl_000_05322
0x386e2ab zexl_000_08407
0x386e2ba zel0100_01A2
0x386e2c7 Nes_pal_exl_02281
0x386e2d9 _ovl_En_Test2SegmentRomStart
0x386e2f6 _ovl_En_NwcSegmentEnd
0x386e30c _z2_omoya_sceneSegmentDataEnd
0x386e32a _object_wallmasterSegmentBssStart
0x386e34c z2_yadoya_w2_yad_saih
0x386e362 z2_35taki_grp_g157T
0x386e376 Z2_SEA_grp_S07
0x386e385 z2_f01_grp_g52
0x386e394 Z2_PIRATE_grp_room03_hashira23
0x386e3b3 osn_wait_mdl_tbl
0x386e3c4 dnk_demo_move
0x386e3d2 Dm_Ravine_Actor_dt
0x386e3e5 jmp_dm01_soft_anim_tbl_info
0x386e401 mode_down2_init
0x386e411 zexl_000_11060
0x386e420 _object_boss06SegmentEnd
0x386e439 zel7000_70B9
0x386e446 _ovl_Eff_DustSegmentEnd
0x386e45e .object_gi_picturebox.data.keep
0x386e47e .ovl_En_Boj_03.text.keep
0x386e497 _z2_musichouse_sceneSegmentBssEnd
0x386e4b9 _z2_yousei_izumi_room_2SegmentDataStart
0x386e4e1 _object_fall2SegmentDataEnd
0x386e4fd _ovl_Eff_ZorabandSegmentTextEnd
0x386e51d _ovl_En_OssanSegmentBssEnd
0x386e538 Z2_DANPEI_grp_room01_tsuro1_kabe6
0x386e55a Z2_ReDead_2_info
0x386e56b z2_toride_grp_konb12T
0x386e581 Z2_DANPEI2test_grp_fuku1
0x386e59a z2_00keikoku_n2_jimen01
0x386e5b2 ru2_11_CI00_txt
0x386e5c2 soul_shoten2_evw_anime
0x386e5d9 sm_nageB_soft_anim_tbl_info
0x386e5f5 Ani_oriru_soft_anim_tbl_info
0x386e612 zexl_000_02268
0x386e621 zexl_000_08190
0x386e630 zexl_000_10052
0x386e63f zexl_000_13415
0x386e64e zel6000_6002
0x386e65b zel6000_6005
0x386e668 Nas_AllocVoices
0x386e678 Nes_pal_exl_06148
0x386e68a _ovl_En_Kusa2SegmentStart
0x386e6a4 _z2_secom_room_1SegmentTextStart
0x386e6c5 _object_trapSegmentBssEnd
0x386e6df _ovl_Obj_DinnerSegmentDataStart
0x386e6ff _ovl_En_GirlASegmentBssEnd
0x386e71a Z2_TOUGItes_0_info
0x386e72d z2_00keikoku_n2_kage23_int_i4
0x386e74b cl_m12
0x386e752 dk2_katugi_soft_anim_tbl_info
0x386e770 h_caution_4_fra_txt
0x386e784 h_op_line_txt
0x386e792 zexl_000_10526
0x386e7a1 zel0000_0087
0x386e7ae zel5000_5088
0x386e7bb audio_StopAllSoundEffect
0x386e7d4 _object_dnkSegmentStart
0x386e7ec .ovl_Obj_Makekinsuta.data.keep
0x386e80b _object_kbtSegmentTextEnd
0x386e825 _ovl_En_Test7SegmentDataEnd
0x386e841 _ovl_Obj_GrassSegmentDataStart
0x386e860 z2_goronrace_grp_ji_3
0x386e876 Z2_SEA_grp_g3408
0x386e887 z2_sinkai_grp_sango
0x386e89b Z2_castle_grp_gareki
0x386e8b0 z2_bowling_grp_kabe4
0x386e8c5 wf_RlegB_model
0x386e8d4 Cne2_15_soft_anim_tbl_info
0x386e8ef zel0000_004C
0x386e8fc zel2000_2048
0x386e909 Nes_pal_exl_07447
0x386e91b Nes_pal_exl_04859
0x386e92d Nes_pal_exl_02012
0x386e93f _object_yado_objSegmentRomStart
0x386e95f _object_thiefbirdSegmentStart
0x386e97d _ovl_Obj_WarpstoneSegmentEnd
0x386e99a _Z2_hakugin_room_8SegmentDataEnd
0x386e9bb _object_gi_arrowSegmentTextEnd
0x386e9da _object_link_nutsSegmentDataStart
0x386e9fc Z2_Random_0_info
0x386ea0d z2_21miturinmae_grp_g575
0x386ea26 z2_sinkai_grp_konbu
0x386ea3a Z2_MITURIN_grp_SAKU03_1
0x386ea52 move_sqr
0x386ea5b wdb_atackH_soft_anim_tbl_info
0x386ea79 Elf_Msg_Actor_ct
0x386ea8a g_vanish1_9_txt
0x386ea9a zexl_000_11025
0x386eaa9 zel5000_5043
0x386eab6 Nes_pal_exl_02144
0x386eac8 _ovl_En_KnightSegmentStart
0x386eae3 .z2_ikana_room_0.data.keep
0x386eafe .object_yasi.data.keep
0x386eb15 _anime_texture_1_staticSegmentBssEnd
0x386eb3a _object_gi_breemaskSegmentTextStart
0x386eb5e _object_link_mask_kyojinSegmentBssEnd
0x386eb84 _ovl_En_HeishiSegmentTextStart
0x386eba3 z2_sougen_grp_r00T
0x386ebb6 z2_20sichitai2_grp_r01_kabe2
0x386ebd3 wiz_tx02_txt
0x386ebe0 pn_rakkafinish_anim_tbl_rom_trs_info
0x386ec05 wm_saw
0x386ec0c Nes_pal_exl_07172
0x386ec1e .ovl_En_Ending_Hero.data.keep
0x386ec3c .ovl_En_Gg2.data.keep
0x386ec52 _z2_syateki_mori_sceneSegmentTextEnd
0x386ec77 z2_lost_woods_grp_H_00
0x386ec8e z2_20sichitai_grp_r00_kui4
0x386eca9 lod_z2_24kemonomiti_grp_r00_koya2
0x386eccb z2_31misaki_n2_sango10
0x386ece2 Z2_hakugin_grp_magma03
0x386ecf9 zD_gakki3_model
0x386ed09 anj_awase_soft_anim_tbl_info
0x386ed26 wfw_eye02_txt
0x386ed34 g_stone1_3_txt
0x386ed43 z2_switch_1_model
0x386ed55 L_bouzen_anim_tbl_rom_trs_info
0x386ed74 zexl_000_03314
0x386ed83 zexl_000_08435
0x386ed92 _kakusiana_room_7SegmentRomEnd
0x386edb1 _z2_26sarunomori_room_5SegmentRomEnd
0x386edd6 _Z2_DANPEI_room_6SegmentEnd
0x386edf2 _object_link_mask_bakuretuSegmentRomEnd
0x386ee1a .object_dinner.data.keep
0x386ee33 .ovl_En_Bombal.data.keep
0x386ee4c _object_gi_purseSegmentDataStart
0x386ee6d _ovl_En_Syateki_OkutaSegmentDataEnd
0x386ee91 z2_romanymae_BGDataInfo
0x386eea9 LFarm1_model
0x386eeb6 fs2_jump_mdl_tbl
0x386eec7 rainbow_model
0x386eed5 En_Fire_Rock_actor_dt
0x386eeeb re_dead_wait_20f_soft_anim_tbl_info
0x386ef0f fire_line_proc
0x386ef1e item_check
0x386ef29 lz_biwa_model
0x386ef37 Obj_Mine_Profile
0x386ef48 Aob_eye02_txt
0x386ef56 _g_pn_31SegmentRomStart
0x386ef6e Nes_pal_exl_04849
0x386ef80 .object_syokudai.text.keep
0x386ef9b _object_ikana_objSegmentBssEnd
0x386efba _ovl_daytelopSegmentDataStart
0x386efd8 Z2_ReDead_11_ground_shape_status
0x386eff9 z2_11goronnosato2_grp_entotu_L
0x386f018 z2_20sichitai2_grp_r00_tubo1
0x386f035 battle_camerawork_02
0x386f04a initCamera
0x386f055 zexl_000_05232
0x386f064 mask_shape_check
0x386f075 Skin_Matrix_setRotateX
0x386f08c zel4000_403E
0x386f099 Na_CheckOcarinaInputFree
0x386f0b2 _Z2_PIRATE_sceneSegmentStart
0x386f0cf _ovl_En_Jc_MatoSegmentEnd
0x386f0e9 z2_00keikoku_n2_hosiyuka04
0x386f104 dnh_nutspat_txt
0x386f114 mode_techo_dush
0x386f124 mode_dancer_down
0x386f135 _g_pn_68SegmentStart
0x386f14a zel0000_007A
0x386f157 Nes_pal_exl_10477
0x386f169 Nes_pal_exl_03735
0x386f17b Nes_pal_exl_01427
0x386f18d .ovl_En_Syateki_Wf.data.keep
0x386f1aa .ovl_Effect_Ss_Extra.data.keep
0x386f1c9 _Z2_hakugin_room_7SegmentTextStart
0x386f1ec _ovl_En_Okarina_EffectSegmentTextStart
0x386f213 lod_z2_21miturinmae_grp_wood2_22
0x386f234 z2_fisherman_u2_r_bed
0x386f24a Z2_INISIE_R_grp_g934
0x386f25f gm_tx01
0x386f267 cube018_model
0x386f275 po_composer_soul_modelT
0x386f28d En_Po_Fusen_demo_wait_init
0x386f2a8 arrow5_texture
0x386f2b7 zexl_000_03608
0x386f2c6 zexl_000_13458
0x386f2d5 Nes_pal_exl_10041
0x386f2e7 _z2_00keikoku_room_0SegmentEnd
0x386f306 _object_gi_sunmaskSegmentRomStart
0x386f328 _object_sthSegmentStart
0x386f340 _object_sinkai_kabeSegmentRomStart
0x386f363 _ovl_En_EgolSegmentEnd
0x386f37a .Z2_hakugin_room_7.data.keep
0x386f397 _z2_syateki_mizu_sceneSegmentDataEnd
0x386f3bc _ovl_En_Ending_Hero5SegmentDataEnd
0x386f3df z2_30gyoson_n2_siba03_rgb_rgba16
0x386f400 lod_z2_00keikoku_grp_umisaku3
0x386f41e shn_teL3_model
0x386f42d jso_grid5_model
0x386f43d En_Po_Composer_S_wait
0x386f453 En_Zog_Actor_draw
0x386f465 w2_hikari_naname2_modelT
0x386f47e zexl_000_03213
0x386f48d _kakusiana_room_10SegmentRomStart
0x386f4af _ovl_Oceff_Wipe5SegmentRomEnd
0x386f4cd _ovl_Effect_Ss_Dead_DbSegmentStart
0x386f4f0 _z2_syateki_mizu_room_0SegmentTextEnd
0x386f516 _object_visiblockSegmentDataStart
0x386f538 kakusiana_7_info
0x386f549 z2_goronrace_grp_g160
0x386f55f En_Guard_Nuts_actor_draw
0x386f578 En_Dno_actor_dt
0x386f588 h_mes_copy_2_5_nes_txt
0x386f59f l_LhandG_model_data
0x386f5b3 zexl_000_01386
0x386f5c2 zexl_000_04749
0x386f5d1 zexl_000_06063
0x386f5e0 EntrySeHandle_1
0x386f5f0 Nes_pal_exl_06494
0x386f602 .ovl_Obj_Lift.data.keep
0x386f61a _object_sdnSegmentTextStart
0x386f636 _ovl_En_ZovSegmentTextEnd
0x386f650 _ovl_daytelopSegmentTextStart
0x386f66e z2_f41_grp_g178
0x386f67e Z2_DANPEI_grp_room06_kaidankabe2
0x386f69f dnq_sodeL_model
0x386f6af Bg_Danpei_Movebg_actor_dt
0x386f6c9 ka_newwait_soft_anim_tbl_info
0x386f6e7 zexl_000_01252
0x386f6f6 zexl_000_01349
0x386f705 _g_pn_71SegmentRomEnd
0x386f71b zel0000_00EA
0x386f728 Nap_FlushPort
0x386f736 _z2_20sichitai_sceneSegmentStart
0x386f757 _object_gi_yofukashimaskSegmentStart
0x386f77c _anime_texture_6_staticSegmentDataEnd
0x386f7a2 _z2_ichiba_sceneSegmentTextEnd
0x386f7c1 _ovl_Dm_StkSegmentTextEnd
0x386f7db z2_22dekucity_grp_r00_t07
0x386f7f5 Z2_PIRATE_grp_chain1
0x386f80a Y2_KZ_teppan05_txt
0x386f81d d2_suna02
0x386f827 dnk_start_mdl_tbl
0x386f839 zD_eye02_rgb_rgba16
0x386f84d yousei_eff_modelT
0x386f85f move_move
0x386f869 Boj2_atama4_model
0x386f87b zexl_000_08624
0x386f88a Na_ResetAudio
0x386f898 Nes_pal_exl_06499
0x386f8aa _object_bigpoSegmentStart
0x386f8c4 _object_hataSegmentRomEnd
0x386f8de .z2_ikana_room_1.data.keep
0x386f8f9 .object_Bb.data.keep
0x386f90e _z2_bandroom_room_1SegmentBssStart
0x386f931 _object_stk3SegmentTextEnd
0x386f94c _object_BbSegmentDataEnd
0x386f965 z2_00keikoku_grp_umisaku3
0x386f97f gk_iwa_obj_model
0x386f990 En_Gamelupy_wait_init
0x386f9a6 Dns_none
0x386f9af AudioseqHeaderEnd
0x386f9c1 cl_shieldhand_model
0x386f9d5 Anchor_Marker_process
0x386f9eb zexl_000_10422
0x386f9fa zel0000_0058
0x386fa07 padmgr_LockSerialMesgQ
0x386fa1e Nas_DeAllocAllVoices
0x386fa33 Nai_StopBufferFx
0x386fa44 Nes_pal_exl_02187
0x386fa56 h_mes_save3_nes_txt
0x386fa6a _z2_33zoracity_room_0SegmentBssStart
0x386fa8f _object_link_mask_bu_sanSegmentTextEnd
0x386fab6 _ovl_En_ViewerSegmentDataStart
0x386fad5 Z2_Random_4_info
0x386fae6 Z2_hakugin_bs_grp_snowff__DT
0x386fb03 z2_toride_grp_konb26T
0x386fb19 z2_witch_shop_grp_counter_hikidasi
0x386fb3c gg_odoroki_soft_anim_tbl_info
0x386fb5a cKF_bs_nukegara
0x386fb6a En_Fu_player_subject_off
0x386fb83 zexl_000_01248
0x386fb92 zexl_000_10982
0x386fba1 button_data
0x386fbad z_visfbuf_draw_bg
0x386fbbf Nes_pal_exl_00103
0x386fbd1 _Z2_SEA_room_1SegmentRomStart
0x386fbef gspF3DEX2_Rej_xbusTextStart
0x386fc0b .ovl_fbdemo_wipe4.text.keep
0x386fc27 Z2_SEA_grp_P08to00
0x386fc3a z2_31misaki_grp_hitode
0x386fc51 z2_00keikoku_grp_g2476T
0x386fc69 Z2_INISIE_N_grp_S07T
0x386fc7e En_Neo_Reeba_dig_init
0x386fc94 wdb_hakkenH_soft_anim_tbl_info
0x386fcb3 obj_18b_stone_model
0x386fcc7 Actor_talk_request_get_item
0x386fce3 unique_camerawork_01
0x386fcf8 saveCameraPosEventMgr
0x386fd0e zexl_000_02502
0x386fd1d zexl_000_04616
0x386fd2c zexl_000_05318
0x386fd3b pn_tamahaki_head_key
0x386fd50 PreRender_cleanup
0x386fd62 na_set_fx_param
0x386fd72 Nes_pal_exl_13215
0x386fd84 _Z2_last_zora_sceneSegmentRomStart
0x386fda7 _object_kin2_objSegmentStart
0x386fdc4 leoBootID
0x386fdce .object_okuta.data.keep
0x386fde6 _bump_texture_staticSegmentDataEnd
0x386fe09 _object_random_objSegmentTextStart
0x386fe2c _object_obj_milk_binSegmentDataEnd
0x386fe4f cze_fue_furimuki_wait_soft_anim_tbl_info
0x386fe78 Scopecoin_visible
0x386fe8a al_hagB_model
0x386fe98 move_ma_win_fine
0x386fea9 move_disp_demo1_init
0x386febe link_normal_Fclimb_sideL_anim_tbl_rom_trs_info
0x386feed zexl_000_01444
0x386fefc zstaff_eng_4E27
0x386ff0c Nes_pal_exl_01216
0x386ff1e _Z2_KinSta1_sceneSegmentRomEnd
0x386ff3d _ovl_titleSegmentStart
0x386ff54 .object_snowman.data.keep
0x386ff6e .object_oF1d_map.text.keep
0x386ff89 _z2_31misaki_room_0SegmentDataStart
0x386ffad _ovl_Obj_RoomtimerSegmentBssStart
0x386ffcf z2_backtown_grp_g549T
0x386ffe5 z2_boti_d2_bmon04
0x386fff7 Z2_MITURIN_bs_grp_HERI_1
0x3870010 mode_tubo_wait_init
0x3870024 Oceff_Wipe2_Actor_dt
0x3870039 zexl_000_04704
0x3870048 zexl_000_10321
0x3870057 zel6000_606E
0x3870064 fbdemo_cleanup
0x3870073 Nes_pal_exl_10434
0x3870085 _z2_omoya_room_2SegmentStart
0x38700a2 _ovl_Bg_Haka_BombwallSegmentRomStart
0x38700c7 _object_tanron5SegmentBssEnd
0x38700e4 _object_dinnerSegmentBssEnd
0x3870100 _ovl_Oceff_StormSegmentTextEnd
0x387011f _ovl_En_NwcSegmentTextStart
0x387013b lod_z2_koeponarace_grp_kabe4
0x3870158 z2_f41_grp_g233
0x3870168 Z2_DANPEI_grp_room05_kaidan_kabe
0x3870189 Z2_SEA_m2_KN_WALL102
0x387019e z2_00keikoku_n2_isekikabe01_pal
0x38701be Z2_KINdan2_grp_CHAIN
0x38701d3 z2_ikana_grp_g220
0x38701e5 zG_standup_soft_anim_tbl_info
0x3870203 i2_haku091_evw_anime
0x3870218 mode_king_headoff
0x387022a gspS2DEX_fifo_dTextStart
0x3870243 zexl_000_05040
0x3870252 zexl_000_05675
0x3870261 Nes_pal_exl_00545
0x3870273 pz_climb_endAL_anim_tbl
0x387028b _z2_14yukidamanomiti_sceneSegmentEnd
0x38702b0 _ovl_En_Sc_RuppeSegmentRomStart
0x38702d0 RomEntryData
0x38702dd .ovl_Bg_Hakugin_Elvpole.data.keep
0x38702ff _z2_syateki_mizu_sceneSegmentBssEnd
0x3870323 _object_gi_sword_4SegmentDataStart
0x3870346 Z2_SEA_grp_BLU06_ROL01
0x387035d En_Hint_Skb_lighting_init
0x3870377 trr_hibi02_modelT
0x3870389 Sellnuts_talk_wait
0x387039c link_fishing_wait_anim_tbl_rom_trs_info
0x38703c4 zexl_000_01203
0x38703d3 Nes_pal_exl_10471
0x38703e5 pg_gakkiplayL_anim_tbl
0x38703fc demo_gimon_wait_anim_tbl
0x3870415 _bump_texture_staticSegmentStart
0x3870436 __osViIntrCount
0x3870446 .hilite.data.keep
0x3870458 _object_BbSegmentTextStart
0x3870473 _ovl_En_Tag_ObjSegmentTextEnd
0x3870491 lod_z2_21miturinmae_grp_wood3_2
0x38704b1 z2_22dekucity_grp_r02T
0x38704c8 z2_sonchonoie_zaku
0x38704db pam_mouth01_CI00_TA_txt
0x38704f3 efc_spark_model
0x3870503 zexl_000_10751
0x3870512 Nes_pal_exl_00329
0x3870524 link_hatto_demo_anim_tbl
0x387053d .ovl_En_Fish2.text.keep
0x3870555 _object_hsSegmentDataEnd
0x387056e _object_link_zoraSegmentDataStart
0x3870590 _ovl_Bg_Haka_TombSegmentTextStart
0x38705b2 _ovl_En_OssanSegmentBssStart
0x38705cf z2_kyojinnoma_info
0x38705e2 z2_yadoya_2_ground_shape_status
0x3870602 z2_31misaki_grp_miki9
0x3870618 z2_f01_d2_jimen07_rgb_rgba16
0x3870635 Z2_KINdan2_5_ground_shape_status
0x3870656 z2_20sichitai2_n2_ieki2
0x387066e stal_baby_down_atx
0x3870681 sk_elf_hataku_soft_anim_tbl_info
0x38706a2 point_chace_s
0x38706b0 zexl_000_04121
0x38706bf zexl_000_04849
0x38706ce Nes_pal_exl_02537
0x38706e0 _z2_26sarunomori_room_7SegmentRomEnd
0x3870705 gspF3DEX2_fifoTextEnd
0x387071b z2_takaraya_u2_jutan02_int_i8
0x3870739 mode_2_bd_init
0x3870748 ClObjPipe_set6
0x3870757 En_Grasshopper_Profile
0x387076e zexl_000_02269
0x387077d Nes_pal_exl_10575
0x387078f font_e_72_txt
0x387079d _ovl_En_Ending_Hero2SegmentRomEnd
0x38707bf _ovl_Bg_Ikana_BlockSegmentEnd
0x38707dd _ovl_Boss_03SegmentRomStart
0x38707f9 _z2_ikanamae_room_0SegmentTextEnd
0x387081b Z2_KinSta1_3_ground_shape_status
0x387083c Obj_Snowball2_actor_ct
0x3870853 mnk_hashira_hatena_soft_anim_tbl_info
0x3870879 walk_soft_anim_tbl_info
0x3870891 zexl_000_01208
0x38708a0 zexl_000_04313
0x38708af zel0300_0323
0x38708bc Nes_pal_exl_11063
0x38708ce Nes_pal_exl_04861
0x38708e0 _z2_10yukiyamanomura_sceneSegmentRomEnd
0x3870908 _object_gi_sokutatsuSegmentStart
0x3870929 .Z2_LAST_bs_scene.data.keep
0x3870945 .ovl_En_Ma_Yto.text.keep
0x387095e .ovl_En_Dnk.data.keep
0x3870974 _object_boyoSegmentBssStart
0x3870990 Z2_hakugin_i2_snowall2_pal
0x38709ab En_Hg_demo
0x38709b6 kl_eye02
0x38709bf link_normal_walk_endR_free_anim_tbl_rom_trs_info
0x38709f0 zexl_000_01830
0x38709ff zexl_000_10125
0x3870a0e Nes_pal_exl_02101
0x3870a20 _object_yukiyamaSegmentEnd
0x3870a3b _Z2_KinSta1_room_1SegmentTextStart
0x3870a5e _object_muSegmentTextEnd
0x3870a77 _ovl_Effect_Ss_Dead_DbSegmentBssEnd
0x3870a9b Z2_ReDead_grp_floor01
0x3870ab1 Z2_PIRATE_grp_room12_tsuro_yuka1
0x3870ad2 demo_tetataki2_1_soft_anim_tbl_info
0x3870af6 n_mikage_txt
0x3870b03 sdn_suwariwait_soft_anim_tbl_info
0x3870b25 En_Fu_game
0x3870b30 zexl_000_05630
0x3870b3f zel1000_108B
0x3870b4c zel3000_303B
0x3870b59 Nes_pal_exl_01325
0x3870b6b _object_warp1SegmentEnd
0x3870b83 .scene_texture_01.data.keep
0x3870b9f _object_gi_syatoromaniSegmentDataEnd
0x3870bc4 _object_ggSegmentTextEnd
0x3870bdd Z2_SEA_bs_m2_KN_FL22
0x3870bf2 z2_17setugen_n2_yukikabe03
0x3870c0d z2_00keikoku_info
0x3870c1f Z2_KinSta1_grp_R00
0x3870c32 Z2_hakugin_grp_floor01
0x3870c49 dekustick_v
0x3870c55 mode_hide_move_init
0x3870c69 Y2_kibako_BGDataInfo
0x3870c7e h_caution_5_txt
0x3870c8e zexl_000_10603
0x3870c9d Nes_pal_exl_04509
0x3870caf Nes_pal_exl_00805
0x3870cc1 _object_chanSegmentEnd
0x3870cd8 gspF3DEX_fifoDataEnd
0x3870ced .ovl_En_Scopecrow.data.keep
0x3870d09 .ovl_Obj_Demo.text.keep
0x3870d21 _object_gi_dancermaskSegmentDataStart
0x3870d47 _ovl_Obj_HakaisiSegmentTextEnd
0x3870d66 Z2_DANPEI_grp_room02_nukeA_kabe16
0x3870d88 Z2_last_zora_i2_cloth_ups
0x3870da2 gk_03
0x3870da8 am_ken_model
0x3870db5 Obj_HsStump_actor_dt
0x3870dca Bg_Keikoku_Saku_actor_move
0x3870de5 alink_yurayura_anim_tbl_rom_trs_info
0x3870e0a zexl_000_01340
0x3870e19 Evw_Anime_Set_XLU
0x3870e2b hook_shoot_check
0x3870e3c na_oca_bend_now
0x3870e4c Nes_pal_exl_04615
0x3870e5e _z2_bandroom_room_2SegmentRomEnd
0x3870e7f _object_tabSegmentRomEnd
0x3870e98 .Z2_last_link_room_4.text.keep
0x3870eb7 _Z2_SEA_room_15SegmentDataStart
0x3870ed7 _ovl_Obj_OcarinaliftSegmentDataEnd
0x3870efa z2_kyojinnoma_0_demo_0_info
0x3870f16 lod_z2_35taki_grp_ji_3
0x3870f2d z2_30gyoson_grp_g255T
0x3870f43 Z2_MITURIN_grp_g1204
0x3870f58 z2_takaraya_grp_dai
0x3870f6c i1_RFarm1_model
0x3870f7c seb_model
0x3870f86 En_Railgibud_dead_init
0x3870f9d kusariT_model
0x3870fab g_vanish1_7_txt
0x3870fbb link_magic_yami3_anim_tbl_rom_trs_info
0x3870fe2 player_shape_type
0x3870ff4 zexl_000_10233
0x3871003 Nes_pal_exl_10530
0x3871015 _z2_11goronnosato2_room_0SegmentRomStart
0x387103e _z2_DEKUtes_sceneSegmentStart
0x387105c _Z2_castle_room_7SegmentEnd
0x3871078 _object_gi_ge_romaskSegmentEnd
0x3871097 _ovl_fbdemo_wipe1SegmentStart
0x38710b5 _ovl_selectSegmentRomStart
0x38710d0 .object_mbar_obj.text.keep
0x38710eb _Z2_PIRATE_room_0SegmentTextEnd
0x387110b _object_hunsuiSegmentTextStart
0x387112a z2_town_grp_g936
0x387113b z2_labo_evw_anime
0x387114d n2_kabe03_SP06
0x387115c u2_l_kareki_SP03_inta_ia4
0x3871176 fsn_01_CI00
0x3871182 wiz_tx07_txt
0x387118f fs_backwater_modelT
0x38711a3 Ma_Yto_process_ct_initial
0x38711bd En_Bat_actor_move
0x38711cf s2_OPAT_model
0x38711dd CollisionCheck_Status_set2
0x38711f8 zexl_000_08530
0x3871207 _z2_backtown_room_0SegmentRomEnd
0x3871228 .scene_texture_02.text.keep
0x3871244 _z2_yadoya_room_1SegmentTextStart
0x3871266 _Z2_INISIE_R_room_9SegmentBssEnd
0x3871287 _object_fishSegmentTextEnd
0x38712a2 _ovl_Obj_SwprizeSegmentBssStart
0x38712c2 _ovl_En_Ending_HeroSegmentBssEnd
0x38712e3 _ovl_Boss_02SegmentDataEnd
0x38712fe bb_wingRB_model
0x387130e En_Pst_Actor_dt
0x387131e mode_sen_wait
0x387132c tl_walk_soft_anim_tbl_info
0x3871347 last_muti4_soft_anim_tbl_info
0x3871365 Boss_01_Profile
0x3871375 zel0600_0639
0x3871382 zel1000_10AE
0x387138f Nes_pal_exl_04882
0x38713a1 _object_iknv_objSegmentDataStart
0x38713c2 z2_town_d2_tw15
0x38713d2 Z2_last_link_5_info
0x38713e6 Z2_PIRATE_grp_room10_tsuroyuka1
0x3871406 z2_witch_shop_grp_ju_tan_midori
0x3871426 jg_taiko_loop_soft_anim_tbl_info
0x3871447 w2_shaft_model
0x3871456 mode_x_icestop_init
0x387146a kanban_L_bottom_R_model
0x3871482 mode_single_damage
0x3871495 uperbody_nom2figh_play
0x38714ac DisplayList_initialize2
0x38714c4 _object_kumo30SegmentStart
0x38714df _ovl_En_InSegmentRomEnd
0x38714f7 .Z2_PIRATE_scene.data.keep
0x3871512 _object_azSegmentTextEnd
0x387152b _ovl_En_ShnSegmentTextStart
0x3871547 _ovl_Boss_06SegmentBssStart
0x3871563 z2_koeponarace_grp_l6
0x3871579 lod_z2_31misaki_grp_kabe3_3
0x3871595 Z2_DANPEI2test_grp_room00_ana
0x38715b3 z2_yagura03_modelT
0x38715c6 rakka_mdl_tbl
0x38715d4 kz_doron_soft_anim_tbl_info
0x38715f0 Obj_Mine_actor_draw_ground
0x387160b z_common_data_init
0x387161e zexl_000_00597
0x387162d padmgr_Create
0x387163b _Z2_MITURIN_room_11SegmentStart
0x387165b _ovl_Effect_Ss_StickSegmentStart
0x387167c _ovl_Effect_Ss_En_IceSegmentDataStart
0x38716a2 z2_21miturinmae_grp_wood2_32
0x38716bf z2_yousei_izumi_4_ground_shape_status
0x38716e5 Z2_PIRATE_grp_room03_yari4
0x3871700 z2_romanymae_grp_miti01
0x3871718 Z2_MITURIN_bs_grp_WL_2
0x387172f En_Hgo_talk_check
0x3871741 mode_turn_init
0x3871750 bb_relief_model
0x3871760 link_demo_kenmiru1_anim_tbl_rom_trs_info
0x3871789 zexl_000_04708
0x3871798 Math3DLength2D
0x38717a7 Nes_pal_exl_07038
0x38717b9 _z2_kyojinnoma_sceneSegmentBssEnd
0x38717db _object_moonstonSegmentTextEnd
0x38717fa _ovl_Effect_Ss_HitMarkSegmentTextEnd
0x387181f z2_backtown_d2_ki32
0x3871833 z2_10yukiyamanomura_grp_r00_ent1
0x3871854 z2_22dekucity_n2_hasira01
0x387186e Z2_PIRATE_grp_room08_kabe1
0x3871889 Bob_Lte2_model
0x3871898 En_Zoraegg_Actor_dt
0x38718ac po_wait_mdl_info
0x38718bd mode_birth_check_init
0x38718d3 mm_mouth02_CI00_txt
0x38718e7 En_Wiz_Fire_Profile
0x38718fb mask_check
0x3871906 THA_nextPtrN
0x3871913 link_normal_carryB_wait_anim_tbl
0x3871934 Z2_SEA_grp_g2961
0x3871945 z2_20sichitai_grp_r02_tubo2
0x3871961 z2_boti_d2_wood12_rgba_rgba16
0x387197f d2_mkk11_CI00
0x387198d ocd_mouthR_model
0x387199e ru2_Lasi3_model
0x38719ae Bg_Dy_Yoseizo_actor_dt
0x38719c5 mode_mask_end_init
0x38719d8 zexl_000_01420
0x38719e7 v2_32_reserve_23_txt
0x38719fc zel7100_7144
0x3871a09 _object_an4SegmentStart
0x3871a21 _object_dekucity_objSegmentEnd
0x3871a40 _ovl_Effect_Ss_SbnSegmentRomEnd
0x3871a60 _object_gi_pendantSegmentTextStart
0x3871a83 _object_rsSegmentTextStart
